"knockout","k","retained_nodes","efficiency_sum_before","efficiency_sum_after","D_E","LCC_after","D_LCC","components_after","disconnected_pair_fraction","in_strict","in_relax1"
"MAP3K5+POU5F1+YWHAZ",3,1223,261986.533334904,261882.916668235,0.0003955037892589,1223,0,1,0,FALSE,FALSE
"MAP3K5+PRDX1+PRKCZ",3,1223,262055.65000157,261701.123811087,0.00135286604383711,1222,0.000817661488143884,2,0.00163532297628777,FALSE,FALSE
"MAP3K5+PRDX1+RARA",3,1223,262052.150001569,261985.366668234,0.000254847492513366,1223,0,1,0,FALSE,FALSE
"MAP3K5+PRDX1+RRM1",3,1223,262131.716668236,262081.902382521,0.000190035324027948,1223,0,1,0,FALSE,FALSE
"MAP3K5+PRDX1+SOX2",3,1223,262018.083334903,261630.116668229,0.00148068660657352,1222,0.000817661488143884,2,0.00163532297628777,FALSE,FALSE
"MAP3K5+PRDX1+STAT4",3,1223,262063.333334902,261959.314287282,0.000396923317341091,1223,0,1,0,FALSE,FALSE
"MAP3K5+PRKCZ+RAC2",3,1223,262044.316668236,261670.823811087,0.00142530416953257,1222,0.000817661488143884,2,0.00163532297628777,FALSE,FALSE
"MAP3K5+PRKCZ+TJP1",3,1223,262009.183334904,261572.019049182,0.00166850749335434,1222,0.000817661488143884,2,0.00163532297628777,FALSE,FALSE
"MAP3K5+PRKCZ+YWHAZ",3,1223,262005.400001571,261567.173811086,0.00167258457452457,1222,0.000817661488143884,2,0.00163532297628777,FALSE,FALSE
"MAP3K5+RAC2+YWHAZ",3,1223,262005.783334904,261883.550001568,0.00046652914214218,1223,0,1,0,FALSE,FALSE
"MAP3K5+RARA+YWHAZ",3,1223,262001.90000157,261851.116668233,0.00057550473235668,1223,0,1,0,FALSE,FALSE
"MAP3K5+RASA1+YWHAZ",3,1223,262012.70000157,261895.283334901,0.000448133493789249,1223,0,1,0,FALSE,FALSE
"MAP3K5+SOD2+STAT4",3,1223,262042.983334903,261865.0833349,0.000678896254877492,1223,0,1,0,FALSE,FALSE
"MAP3K5+SOD2+YWHAZ",3,1223,261996.766668237,261815.902382519,0.000690330220551649,1223,0,1,0,FALSE,FALSE
"MAP3K5+SOX9+YWHAZ",3,1223,262000.033334903,261870.366668234,0.000494910878517052,1223,0,1,0,FALSE,FALSE
"MAP3K5+SPP1+TNFSF11",3,1223,262005.383334903,261931.116668235,0.000283454735634847,1223,0,1,0,FALSE,FALSE
"MAP3K5+SPP1+YWHAZ",3,1223,261984.933334904,261846.050001568,0.000530119543777907,1223,0,1,0,FALSE,FALSE
"MAP3K5+SYK+YWHAZ",3,1223,261995.40000157,261878.600001568,0.000445809353910254,1223,0,1,0,FALSE,FALSE
"MAP3K5+TJP1+YWHAZ",3,1223,261970.650001571,261782.078572997,0.000719818913199943,1223,0,1,0,FALSE,FALSE
"MAP3K5+TNFSF11+YWHAZ",3,1223,261987.316668237,261864.733334901,0.000467897968859154,1223,0,1,0,FALSE,FALSE
"MAP3K5+XIAP+YWHAZ",3,1223,261985.616668237,261866.626192045,0.000454187056930788,1223,0,1,0,FALSE,FALSE
"MB+MPO+MT-CYB",3,1223,262118.716668235,261990.469049185,0.000489273031245352,1223,0,1,0,FALSE,FALSE
"MB+MT-CYB+NOS1",3,1223,262093.400001568,261932.833334899,0.000612631476672454,1223,0,1,0,FALSE,FALSE
"MB+MT-CYB+SOD2",3,1223,262107.666668236,261969.135715852,0.000528526899440607,1223,0,1,0,FALSE,FALSE
"MB+MT-CYB+TJP1",3,1223,262081.55000157,261935.628572996,0.00055677871476556,1223,0,1,0,FALSE,FALSE
"MB+MT-CYB+XIAP",3,1223,262096.516668236,262020.159525378,0.000291332154388035,1223,0,1,0,FALSE,FALSE
"MB+NOS1+PYGM",3,1223,262132.8833349,262013.516668232,0.000455367007564433,1223,0,1,0,FALSE,FALSE
"MB+NPY+PYGM",3,1223,262134.8333349,261587.452382511,0.00208816564142045,1222,0.000817661488143884,2,0.00163532297628777,FALSE,FALSE
"MB+NTRK1+NTRK2",3,1223,262056.533334901,261985.126192042,0.000272487550491252,1223,0,1,0,FALSE,FALSE
"MB+NTRK2+PYGM",3,1223,262135.716668234,262069.676192042,0.000251932384610964,1223,0,1,0,FALSE,FALSE
"MB+NTRK2+TAC1",3,1223,262065.150001568,261624.70952537,0.00168065260182648,1222,0.000817661488143884,2,0.00163532297628777,FALSE,FALSE
"MB+PLG+VWF",3,1223,262093.90000157,261943.869049187,0.000572432064929518,1223,0,1,0,FALSE,FALSE
"MB+PYGM+SCN5A",3,1223,262175.683334902,262112.700001568,0.000240233314290017,1223,0,1,0,FALSE,FALSE
"MB+PYGM+TAC1",3,1223,262145.800001569,261742.616668229,0.00153801179854041,1222,0.000817661488143884,2,0.00163532297628777,FALSE,FALSE
"MB+PYGM+TFRC",3,1223,262151.616668236,262069.635715853,0.000312723428618877,1223,0,1,0,FALSE,FALSE
"MB+SPP1+VWF",3,1223,262063.716668237,262003.766668236,0.000228761160696145,1223,0,1,0,FALSE,FALSE
"MDH2+NANOG+POU5F1",3,1223,262098.883334903,262053.933334902,0.00017150015837275,1223,0,1,0,TRUE,TRUE
"MDH2+NANOG+SOX2",3,1223,262080.183334903,261672.466668229,0.00155569437370506,1222,0.000817661488143884,2,0.00163532297628777,FALSE,FALSE
"MDH2+PNP+SIRT3",3,1223,262205.200001568,262125.766668235,0.000302943394457356,1223,0,1,0,TRUE,TRUE
"MDH2+POU5F1+SOX2",3,1223,262076.183334906,261671.066668231,0.00154579733846583,1222,0.000817661488143884,2,0.00163532297628777,FALSE,FALSE
"MDH2+PRDX1+SOD2",3,1223,262135.700001571,262021.452382521,0.000435833879358749,1223,0,1,0,FALSE,TRUE
"MDH2+SIRT3+SOD2",3,1223,262140.616668238,262009.302382521,0.000500930711867631,1223,0,1,0,FALSE,TRUE
"MDH2+SOD2+STAT4",3,1223,262131.666668238,261937.383334901,0.000741166970806284,1223,0,1,0,FALSE,FALSE
"MGLL+NTRK2+TAC1",3,1223,262118.233334902,261628.526192037,0.00186826813470675,1222,0.000817661488143884,2,0.00163532297628777,FALSE,FALSE
"MGLL+NTRK2+TRPV1",3,1223,262134.550001569,261613.692858704,0.00198698394721841,1222,0.000817661488143884,2,0.00163532297628777,FALSE,FALSE
"MPO+MT-CYB+NCF2",3,1223,262105.550001568,261985.119049185,0.000459475018300015,1223,0,1,0,FALSE,FALSE
"MPO+MT-CYB+PTGS1",3,1223,262118.766668235,261967.085715851,0.000578672615898612,1223,0,1,0,FALSE,FALSE
"MPO+MT-CYB+RAC2",3,1223,262097.266668235,261964.752382518,0.000505592017045697,1223,0,1,0,FALSE,FALSE
"MPO+NCF2+RAC2",3,1223,262084.833334902,261992.619049185,0.000351848996917647,1223,0,1,0,FALSE,FALSE
"MPO+NOS1+NOS2",3,1223,262031.900001567,261857.93571585,0.00066390498910851,1223,0,1,0,FALSE,FALSE
"MPO+NPY+OPRM1",3,1223,262082.483334901,261467.67143013,0.00234587179176493,1222,0.000817661488143884,2,0.00163532297628777,FALSE,FALSE
"MPO+PLG+THBS1",3,1223,262066.933334903,261857.304763471,0.000799904699019582,1223,0,1,0,FALSE,FALSE
"MPO+PLG+VWF",3,1223,262074.483334903,261867.471430137,0.000789897215979551,1223,0,1,0,FALSE,FALSE
"MPO+RAC2+SYK",3,1223,262066.166668237,261966.885715854,0.000378839258973862,1223,0,1,0,FALSE,FALSE
"MPO+SOD2+STAT4",3,1223,262074.833334903,261847.902382518,0.000865901351524423,1223,0,1,0,FALSE,FALSE
"MPO+SPP1+THBS1",3,1223,262036.750001571,261914.419049187,0.000466846548748179,1223,0,1,0,FALSE,FALSE
"MPO+SPP1+TNFSF11",3,1223,262037.233334904,261914.369049187,0.000468881021804868,1223,0,1,0,FALSE,FALSE
"MPO+SPP1+VWF",3,1223,262044.30000157,261927.419049187,0.000446035087894314,1223,0,1,0,FALSE,FALSE
"MPO+SYK+VWF",3,1223,262054.766668237,261959.985715854,0.000361683756368358,1223,0,1,0,FALSE,FALSE
"MPO+THBS1+VWF",3,1223,262046.20000157,261943.302382521,0.000392669762236508,1223,0,1,0,FALSE,FALSE
"MT-CYB+NCF2+NOS1",3,1223,262080.233334901,261927.483334899,0.000582836782685003,1223,0,1,0,FALSE,FALSE
"MT-CYB+NCF2+NOS2",3,1223,262082.150001568,262023.466668234,0.000223911980780978,1223,0,1,0,FALSE,FALSE
"MT-CYB+NCF2+NQO1",3,1223,262087.600001568,261899.265477754,0.000718593797694567,1223,0,1,0,FALSE,FALSE
"MT-CYB+NCF2+NRP1",3,1223,262122.166668235,262043.316668234,0.000300813933456712,1223,0,1,0,TRUE,TRUE
"MT-CYB+NCF2+PLA2G2A",3,1223,262149.833334902,262082.109525378,0.000258340082322284,1223,0,1,0,FALSE,TRUE
"MT-CYB+NCF2+PLA2G4A",3,1223,262125.000001568,262030.316668233,0.000361214433321821,1223,0,1,0,FALSE,TRUE
"MT-CYB+NCF2+PLD2",3,1223,262144.100001568,262057.316668233,0.000331052018085032,1223,0,1,0,FALSE,TRUE
"MT-CYB+NCF2+POU5F1",3,1223,262084.266668236,262031.016668235,0.000203178926678205,1223,0,1,0,FALSE,FALSE
"MT-CYB+NCF2+PRKCG",3,1223,262088.700001569,262029.366668235,0.000226386461277928,1223,0,1,0,FALSE,FALSE
"MT-CYB+NCF2+PRKCZ",3,1223,262103.133334902,261715.323811087,0.00147960659180768,1222,0.000817661488143884,2,0.00163532297628777,TRUE,TRUE
"MT-CYB+NCF2+RARA",3,1223,262099.633334902,261999.566668233,0.000381788655696491,1223,0,1,0,FALSE,FALSE
"MT-CYB+NCF2+RASA1",3,1223,262110.433334902,262043.483334901,0.000255426688473226,1223,0,1,0,FALSE,FALSE
"MT-CYB+NCF2+SOX2",3,1223,262065.566668236,261644.183334896,0.00160793094147216,1222,0.000817661488143884,2,0.00163532297628777,FALSE,FALSE
"MT-CYB+NCF2+SYK",3,1223,262093.133334902,262026.783334901,0.000253154285870583,1223,0,1,0,FALSE,FALSE
"MT-CYB+NCF2+TJP1",3,1223,262068.383334903,261930.195239663,0.000527297850589359,1223,0,1,0,FALSE,FALSE
"MT-CYB+NCF2+TNFSF11",3,1223,262085.050001569,262012.966668234,0.000275037944111323,1223,0,1,0,FALSE,FALSE
"MT-CYB+NCF2+VIM",3,1223,262081.000001569,262014.750001568,0.000252784444506826,1223,0,1,0,FALSE,FALSE
"MT-CYB+NCF2+XIAP",3,1223,262083.350001569,262014.726192044,0.0002618396381322,1223,0,1,0,FALSE,FALSE
"MT-CYB+NCF2+YWHAZ",3,1223,262064.60000157,261924.600001567,0.000534219425294524,1223,0,1,0,FALSE,FALSE
"MT-CYB+NOS1+NOS2",3,1223,262050.583334901,261891.400001565,0.00060745269600182,1223,0,1,0,FALSE,FALSE
"MT-CYB+NOS1+RAC2",3,1223,262071.950001568,261907.033334899,0.000629280114366026,1223,0,1,0,FALSE,FALSE
"MT-CYB+NOS2+PTGS1",3,1223,262095.366668234,262005.600001566,0.000342496198269981,1223,0,1,0,FALSE,FALSE
"MT-CYB+NOS2+RAC2",3,1223,262073.866668235,262003.100001567,0.000270025651803341,1223,0,1,0,FALSE,FALSE
"MT-CYB+NQO1+RAC2",3,1223,262079.316668235,261878.898811088,0.000764722144788177,1223,0,1,0,FALSE,FALSE
"MT-CYB+NRP1+RAC2",3,1223,262113.883334902,262022.700001567,0.00034787677850201,1223,0,1,0,FALSE,FALSE
"MT-CYB+PLA2G2A+PLA2G4A",3,1223,262163.033334902,262025.026192043,0.000526417249233191,1223,0,1,0,TRUE,TRUE
"MT-CYB+PLA2G2A+PLD2",3,1223,262182.133334901,262080.49285871,0.000387671253178512,1223,0,1,0,TRUE,TRUE
"MT-CYB+PLA2G2A+RAC2",3,1223,262141.55000157,262061.742858711,0.000304442934962679,1223,0,1,0,FALSE,FALSE
"MT-CYB+PLA2G4A+PLD2",3,1223,262157.300001568,262026.566668232,0.000498682788290017,1223,0,1,0,TRUE,TRUE
"MT-CYB+PLA2G4A+PRKCG",3,1223,262101.900001569,262004.083334901,0.00037320090647186,1223,0,1,0,FALSE,FALSE
"MT-CYB+PLA2G4A+RAC2",3,1223,262116.716668236,262009.0833349,0.00041063131990704,1223,0,1,0,FALSE,FALSE
"MT-CYB+PLD2+PTGS1",3,1223,262157.316668236,262039.416668234,0.000449729961764067,1223,0,1,0,TRUE,TRUE
"MT-CYB+POU5F1+RAC2",3,1223,262075.983334904,262010.65000157,0.000249291569960008,1223,0,1,0,FALSE,FALSE
"MT-CYB+POU5F1+SOX2",3,1223,262038.033334905,261615.000001564,0.00161439668874552,1222,0.000817661488143884,2,0.00163532297628777,FALSE,FALSE
"MT-CYB+PRKCG+PTGS1",3,1223,262101.916668237,262011.500001569,0.000344967590536482,1223,0,1,0,FALSE,FALSE
"MT-CYB+PRKCG+RAC2",3,1223,262080.416668238,262009.00000157,0.000272499058020625,1223,0,1,0,FALSE,FALSE
"MT-CYB+PRKCZ+TJP1",3,1223,262059.716668239,261588.052382516,0.00179983513574344,1222,0.000817661488143884,2,0.00163532297628777,FALSE,FALSE
"MT-CYB+PTGS1+SOD2",3,1223,262107.716668237,261945.30238252,0.000619647096932519,1223,0,1,0,FALSE,FALSE
"MT-CYB+PTGS1+TJP1",3,1223,262081.600001571,261912.245239664,0.000646190964592286,1223,0,1,0,FALSE,FALSE
"MT-CYB+PTGS1+TNFSF11",3,1223,262098.266668237,261995.233334902,0.000393109556369398,1223,0,1,0,FALSE,FALSE
"MT-CYB+RAC2+RARA",3,1223,262091.350001571,261979.033334901,0.000428540150863244,1223,0,1,0,FALSE,FALSE
"MT-CYB+RAC2+RASA1",3,1223,262102.150001571,262022.850001569,0.000302553794391369,1223,0,1,0,FALSE,FALSE
"MT-CYB+RAC2+SOD2",3,1223,262086.216668237,261943.252382521,0.000545485708993265,1223,0,1,0,FALSE,FALSE
"MT-CYB+RAC2+SOX2",3,1223,262057.283334905,261623.81666823,0.00165409127790062,1222,0.000817661488143884,2,0.00163532297628777,FALSE,FALSE
"MT-CYB+RAC2+TJP1",3,1223,262060.100001572,261909.578572998,0.000574377513296587,1223,0,1,0,FALSE,FALSE
"MT-CYB+RAC2+TNFSF11",3,1223,262076.766668238,261992.600001569,0.000321152720777595,1223,0,1,0,FALSE,FALSE
"MT-CYB+RAC2+VIM",3,1223,262072.716668238,261994.383334903,0.000298899230452121,1223,0,1,0,FALSE,FALSE
"MT-CYB+RAC2+XIAP",3,1223,262075.066668238,261994.35952538,0.000307954296775881,1223,0,1,0,FALSE,FALSE
"MT-CYB+RAC2+YWHAZ",3,1223,262056.316668238,261904.233334902,0.000580345993066,1223,0,1,0,FALSE,FALSE
"MT-CYB+SIRT3+SOD2",3,1223,262102.466668237,261953.035715853,0.000570124174271602,1223,0,1,0,FALSE,FALSE
"MT-CYB+VIM+YWHAZ",3,1223,262033.800001572,261882.516668236,0.000577342821175941,1223,0,1,0,FALSE,FALSE
"NANOG+NCOA2+NR1H4",3,1223,262097.666668235,262047.376192044,0.00019187685579336,1223,0,1,0,FALSE,FALSE
"NANOG+NCOA2+RARA",3,1223,262075.650001568,262016.4833349,0.000225761785455858,1223,0,1,0,FALSE,FALSE
"NANOG+NCOA2+RXRA",3,1223,262077.100001568,262024.566668234,0.000200449918494883,1223,0,1,0,FALSE,FALSE
"NANOG+NCOA2+SOX2",3,1223,262041.583334902,261659.900001563,0.00145657543540245,1222,0.000817661488143884,2,0.00163532297628777,FALSE,FALSE
"NANOG+NOS2+SOX2",3,1223,261999.950001568,261621.416668229,0.00144478399074921,1222,0.000817661488143884,2,0.00163532297628777,FALSE,FALSE
"NANOG+NPY+POU5F1",3,1223,262018.683334901,261482.419049178,0.00204666430232037,1222,0.000817661488143884,2,0.00163532297628777,FALSE,FALSE
"NANOG+NQO1+POU5F1",3,1223,262024.100001568,261878.465477755,0.00055580583546444,1223,0,1,0,TRUE,TRUE
"NANOG+NR1H4+RXRA",3,1223,262074.966668235,261993.992858709,0.000308971934844471,1223,0,1,0,FALSE,FALSE
"NANOG+NR1H4+SOX2",3,1223,262039.450001569,261627.776192038,0.00157103752709009,1222,0.000817661488143884,2,0.00163532297628777,FALSE,FALSE
"NANOG+NR1I2+POU5F1",3,1223,262071.683334902,262028.100001568,0.0001663030999004,1223,0,1,0,TRUE,TRUE
"NANOG+NR1I2+RXRA",3,1223,262088.500001569,262020.066668233,0.00026110773015664,1223,0,1,0,FALSE,FALSE
"NANOG+NR1I2+SOX2",3,1223,262052.983334903,261647.633334896,0.00154682459573119,1222,0.000817661488143884,2,0.00163532297628777,FALSE,FALSE
"NANOG+NRP1+NTRK1",3,1223,262058.933334901,262022.9833349,0.000137182883038989,1223,0,1,0,FALSE,FALSE
"NANOG+NRP1+POU5F1",3,1223,262058.666668235,262022.216668234,0.000139090992351321,1223,0,1,0,TRUE,TRUE
"NANOG+NRP1+SOX2",3,1223,262039.966668236,261640.666668229,0.00152381335215368,1222,0.000817661488143884,2,0.00163532297628777,FALSE,FALSE
"NANOG+NTRK1+NTRK2",3,1223,262019.8333349,261956.976192042,0.000239894599040391,1223,0,1,0,FALSE,FALSE
"NANOG+NTRK1+SOX2",3,1223,262002.333334902,261621.966668229,0.00145176824126425,1222,0.000817661488143884,2,0.00163532297628777,FALSE,FALSE
"NANOG+NTRK2+POU5F1",3,1223,262019.566668235,261963.24285871,0.000214960318579926,1223,0,1,0,FALSE,FALSE
"NANOG+NTRK2+SOX2",3,1223,262000.866668235,261581.742858704,0.0015997039050315,1222,0.000817661488143884,2,0.00163532297628777,FALSE,FALSE
"NANOG+PLG+POU5F1",3,1223,262049.35000157,261914.835715853,0.000513316616567505,1223,0,1,0,FALSE,FALSE
"NANOG+PLG+THBS1",3,1223,262049.65000157,261905.385715853,0.00055052271855982,1223,0,1,0,FALSE,FALSE
"NANOG+POU5F1+PRKCZ",3,1223,262039.633334904,261694.557144421,0.00131688548824094,1222,0.000817661488143884,2,0.00163532297628777,TRUE,TRUE
"NANOG+POU5F1+RARA",3,1223,262036.133334904,261978.550001568,0.000219753408061685,1223,0,1,0,TRUE,TRUE
"NANOG+POU5F1+RXRA",3,1223,262037.583334904,261990.300001569,0.000180444853494555,1223,0,1,0,FALSE,FALSE
"NANOG+POU5F1+SLC6A3",3,1223,262068.483334902,262016.109525378,0.000199847798782238,1223,0,1,0,FALSE,FALSE
"NANOG+POU5F1+SOD2",3,1223,262031.000001571,261943.852382521,0.000332585148508646,1223,0,1,0,FALSE,FALSE
"NANOG+POU5F1+SOX9",3,1223,262034.266668237,261997.800001569,0.000139167549081387,1223,0,1,0,FALSE,TRUE
"NANOG+POU5F1+SPP1",3,1223,262019.166668237,261974.55000157,0.000170280163985681,1223,0,1,0,FALSE,FALSE
"NANOG+POU5F1+STAT4",3,1223,262047.316668237,261952.697620616,0.000361076193504895,1223,0,1,0,FALSE,FALSE
"NANOG+POU5F1+THBS1",3,1223,262021.066668237,261991.933334904,0.000111186988528855,1223,0,1,0,FALSE,FALSE
"NANOG+POU5F1+TJP1",3,1223,262004.883334905,261909.595239665,0.000363688241327154,1223,0,1,0,FALSE,FALSE
"NANOG+POU5F1+TYMS",3,1223,262069.20000157,262022.302382522,0.000178951280990658,1223,0,1,0,FALSE,TRUE
"NANOG+POU5F1+YWHAZ",3,1223,262001.100001571,261905.016668236,0.00036672874020327,1223,0,1,0,FALSE,FALSE
"NANOG+PRDX1+SOD2",3,1223,262061.583334903,261980.435715854,0.000309650953094764,1223,0,1,0,FALSE,FALSE
"NANOG+PRDX1+SOX2",3,1223,262032.650001571,261658.800001564,0.0014267306001936,1222,0.000817661488143884,2,0.00163532297628777,FALSE,FALSE
"NANOG+PRKCZ+SOX2",3,1223,262020.933334904,261313.257144415,0.00270083836998003,1221,0.00163532297628777,3,0.00326930771773415,FALSE,FALSE
"NANOG+PRKCZ+TJP1",3,1223,262023.750001571,261602.53571585,0.00160754239155481,1222,0.000817661488143884,2,0.00163532297628777,FALSE,FALSE
"NANOG+RARA+RXRA",3,1223,262052.95000157,261937.116668232,0.000442022626866434,1223,0,1,0,FALSE,FALSE
"NANOG+RARA+SOX2",3,1223,262017.433334904,261596.950001562,0.00160479143693015,1222,0.000817661488143884,2,0.00163532297628777,FALSE,FALSE
"NANOG+RXRA+SOX2",3,1223,262018.883334904,261608.933334896,0.00156458189116182,1222,0.000817661488143884,2,0.00163532297628777,FALSE,FALSE
"NANOG+SIRT3+SOD2",3,1223,262066.50000157,261968.619049187,0.000373496621591252,1223,0,1,0,FALSE,FALSE
"NANOG+SIRT3+SOX2",3,1223,262037.566668237,261646.150001563,0.00149374256390367,1222,0.000817661488143884,2,0.00163532297628777,FALSE,FALSE
"NANOG+SOD2+STAT4",3,1223,262057.55000157,261896.0333349,0.000616340443801766,1223,0,1,0,FALSE,FALSE
"NANOG+SOX2+SOX9",3,1223,262015.566668237,261616.250001563,0.0015240188655653,1222,0.000817661488143884,2,0.00163532297628777,FALSE,FALSE
"NANOG+SOX2+SPP1",3,1223,262000.466668238,261593.000001563,0.00155521351490751,1222,0.000817661488143884,2,0.00163532297628777,FALSE,FALSE
"NANOG+SOX2+STAT4",3,1223,262028.616668237,261571.114287276,0.00174600158859839,1222,0.000817661488143884,2,0.00163532297628777,FALSE,FALSE
"NANOG+SOX2+SYK",3,1223,262010.933334904,261624.56666823,0.00147462039753843,1222,0.000817661488143884,2,0.00163532297628777,FALSE,FALSE
"NANOG+SOX2+THBS1",3,1223,262002.366668238,261610.383334897,0.00149610607844997,1222,0.000817661488143884,2,0.00163532297628777,FALSE,FALSE
"NANOG+SOX2+TJP1",3,1223,261986.183334905,261528.095239659,0.00174852005329074,1222,0.000817661488143884,2,0.00163532297628777,FALSE,FALSE
"NANOG+SOX2+VIM",3,1223,261998.800001571,261611.76666823,0.001477233229077,1222,0.000817661488143884,2,0.00163532297628777,FALSE,FALSE
"NANOG+SOX2+XIAP",3,1223,262001.150001571,261612.592858707,0.00148303602049848,1222,0.000817661488143884,2,0.00163532297628777,FALSE,FALSE
"NANOG+SPP1+THBS1",3,1223,262019.466668237,261962.533334903,0.000217286654531024,1223,0,1,0,FALSE,FALSE
"NANOG+VIM+YWHAZ",3,1223,261997.833334905,261898.200001569,0.000380283043059038,1223,0,1,0,FALSE,FALSE
"NCF2+NFATC1+TNFSF11",3,1223,262059.216668235,262017.483334901,0.000159251538125127,1223,0,1,0,FALSE,FALSE
"NCF2+NOS1+NOS2",3,1223,262038.150001567,261929.633334899,0.000414125449547664,1223,0,1,0,FALSE,FALSE
"NCF2+NOS1+RAC2",3,1223,262059.516668234,261934.816668233,0.000475846103919153,1223,0,1,0,FALSE,FALSE
"NCF2+NQO1+RAC2",3,1223,262066.883334901,261906.715477755,0.000611171679184341,1223,0,1,0,FALSE,FALSE
"NCF2+NRP1+RAC2",3,1223,262101.450001569,262050.216668234,0.000195471384588197,1223,0,1,0,FALSE,TRUE
"NCF2+PLA2G2A+PLA2G4A",3,1223,262150.600001568,262063.809525377,0.000331071056831944,1223,0,1,0,TRUE,TRUE
"NCF2+PLA2G2A+PLD2",3,1223,262169.700001568,262117.792858711,0.000197990625372402,1223,0,1,0,TRUE,TRUE
"NCF2+PLA2G2A+PTGS1",3,1223,262150.616668235,262103.626192044,0.000179249916662072,1223,0,1,0,TRUE,TRUE
"NCF2+PLA2G2A+RAC2",3,1223,262129.116668236,262089.609525378,0.000150716346812296,1223,0,1,0,TRUE,TRUE
"NCF2+PLA2G4A+PLD2",3,1223,262144.866668234,262064.166668233,0.000307845051580768,1223,0,1,0,TRUE,TRUE
"NCF2+PLA2G4A+PRKCG",3,1223,262089.466668236,262042.616668235,0.000178755753126425,1223,0,1,0,FALSE,FALSE
"NCF2+PLA2G4A+PTGS1",3,1223,262125.783334901,262052.966668233,0.000277792843349056,1223,0,1,0,TRUE,TRUE
"NCF2+PLA2G4A+RAC2",3,1223,262104.283334902,262037.250001568,0.000255750621399153,1223,0,1,0,TRUE,TRUE
"NCF2+PLG+THBS1",3,1223,262073.183334904,261928.85238252,0.000550727665251438,1223,0,1,0,FALSE,FALSE
"NCF2+PLG+VWF",3,1223,262080.733334903,261939.10238252,0.000540409630959249,1223,0,1,0,FALSE,FALSE
"NCF2+POU5F1+SOX2",3,1223,262025.600001571,261653.016668231,0.00142193485422049,1222,0.000817661488143884,2,0.00163532297628777,FALSE,FALSE
"NCF2+PRKCG+SLC6A3",3,1223,262096.450001569,262047.559525378,0.000186536201429055,1223,0,1,0,FALSE,FALSE
"NCF2+PRKCG+TRPV4",3,1223,262095.90000157,262060.409525379,0.000135410268495839,1223,0,1,0,FALSE,FALSE
"NCF2+PRKCZ+TJP1",3,1223,262047.283334905,261626.002382517,0.00160765243213667,1222,0.000817661488143884,2,0.00163532297628777,FALSE,FALSE
"NCF2+PTGS1+RAC2",3,1223,262104.30000157,262049.766668236,0.000208059666832905,1223,0,1,0,FALSE,FALSE
"NCF2+RAC2+RARA",3,1223,262078.916668237,262006.633334901,0.000275807509640291,1223,0,1,0,FALSE,FALSE
"NCF2+RAC2+SOX2",3,1223,262044.850001571,261651.46666823,0.0015012061230667,1222,0.000817661488143884,2,0.00163532297628777,FALSE,FALSE
"NCF2+RAC2+SPP1",3,1223,262061.950001571,262002.55000157,0.000226663962473728,1223,0,1,0,FALSE,FALSE
"NCF2+RAC2+TJP1",3,1223,262047.666668238,261937.178572999,0.000421633577752933,1223,0,1,0,FALSE,FALSE
"NCF2+RAC2+TNFSF11",3,1223,262064.333334904,262020.166668236,0.000168533680662719,1223,0,1,0,FALSE,FALSE
"NCF2+RAC2+TRPV4",3,1223,262110.716668237,262058.759525379,0.000198225938710328,1223,0,1,0,FALSE,FALSE
"NCF2+RAC2+YWHAZ",3,1223,262043.883334904,261932.566668236,0.000424801621972448,1223,0,1,0,FALSE,FALSE
"NCF2+SPP1+THBS1",3,1223,262043.000001571,261986.00000157,0.000217521551808875,1223,0,1,0,FALSE,FALSE
"NCF2+SPP1+TNFSF11",3,1223,262043.483334904,261986.083334903,0.000219047614810841,1223,0,1,0,FALSE,FALSE
"NCF2+SPP1+VWF",3,1223,262050.55000157,261999.083334903,0.000196399765874933,1223,0,1,0,FALSE,FALSE
"NCF2+THBS1+VWF",3,1223,262052.450001571,262014.833334903,0.00014354632695468,1223,0,1,0,FALSE,FALSE
"NCF2+VIM+YWHAZ",3,1223,262021.366668238,261921.666668236,0.000380503320281944,1223,0,1,0,FALSE,FALSE
"NCOA2+NR1H4+NR1I2",3,1223,262144.583334902,262056.29285871,0.000336800688646388,1223,0,1,0,TRUE,TRUE
"NCOA2+NR1H4+NTRK1",3,1223,262093.933334901,262038.29285871,0.000212292117880208,1223,0,1,0,FALSE,FALSE
"NCOA2+NR1H4+NTRK2",3,1223,262092.466668235,261997.935715852,0.000360677869090331,1223,0,1,0,FALSE,FALSE
"NCOA2+NR1H4+SIRT3",3,1223,262129.166668235,262062.476192044,0.000254418373350829,1223,0,1,0,TRUE,TRUE
"NCOA2+NR1H4+SOD2",3,1223,262103.900001569,261978.645239662,0.000477882099069848,1223,0,1,0,FALSE,FALSE
"NCOA2+NR1H4+SOX2",3,1223,262074.966668236,261658.292858706,0.00158990312897045,1222,0.000817661488143884,2,0.00163532297628777,FALSE,FALSE
"NCOA2+NR1I2+RARA",3,1223,262122.566668236,262033.950001566,0.000338073397480709,1223,0,1,0,TRUE,TRUE
"NCOA2+NTRK1+NTRK2",3,1223,262055.350001568,261985.742858709,0.000265620003019107,1223,0,1,0,FALSE,FALSE
"NCOA2+NTRK1+RARA",3,1223,262071.916668235,262007.316668233,0.000246497224210773,1223,0,1,0,FALSE,FALSE
"NCOA2+NTRK1+RXRA",3,1223,262073.366668235,262015.4833349,0.000220866904831918,1223,0,1,0,FALSE,FALSE
