"sampled_set","D_E","Syn_Bliss","Syn_add","iteration"
"ACACA+NCF2",0.000170297978760559,3.32083830656416e-07,3.26917169668484e-07,200
"ALDH3A1+PLA2G4A",0.000208231715888463,-7.74192798758122e-09,-1.69102500890972e-08,201
"GJA1+KEAP1",0.000224304940715347,5.40188180186973e-07,5.28229782137402e-07,202
"NCF2+PTGS1",0.000163081313818814,-2.00773648151298e-07,-2.05675327547006e-07,203
"KEAP1+PLA2G4A",0.000233667261473114,4.35454917568912e-07,4.22661345256259e-07,204
"PTGS1+TRPV4",0.000267209006838409,3.89107900677921e-07,3.7140288511317e-07,205
"BGLAP+GLUL",0.000224104069663111,3.43864580809594e-07,3.31353495863773e-07,206
"ATF4+DLG1",0.000176998736398204,4.55249204223129e-07,4.47503529454885e-07,207
"AURKB+GLUD1",0.000241379184989232,4.22698307689373e-07,4.0933384670705e-07,208
"BAX+CTSD",0.000269809097521945,-3.31852460067061e-07,-3.49177840641701e-07,209
"NFATC1+STAT4",0.000320184375018684,1.33031575089149e-06,1.31320323326634e-06,210
"BGLAP+NR1H4",0.000277838735214031,-3.05880126005853e-07,-3.24328070955282e-07,211
"GSTM1+NCOA2",0.000230402579838307,4.17053821366586e-07,4.05999329822215e-07,212
"ACLY+GFAP",0.000292391843410122,6.16608853198919e-07,5.96229884686217e-07,213
"AKR1D1+ITGA5",0.00229606089118017,2.78096686534557e-06,1.47544027884194e-06,214
"NPPA+RYR2",0.000175395986167892,1.26802564925921e-06,1.26049370874348e-06,215
"EIF2AK2+RYR1",0.000208813324233836,3.71169901258739e-07,3.60321435910471e-07,216
"ACLY+STAT4",0.000367061531769686,7.33157653920458e-07,7.04146070895639e-07,217
"ITGA5+TRPV4",0.00139530567826374,1.29620054512003e-06,1.1170652478576e-06,218
"CS+ITGA5",0.00141804779724386,1.69958490681132e-06,1.49246897684918e-06,219
"ADRB2+GCLC",0.00019968233833989,3.51205259541132e-07,3.42983051848655e-07,220
"ADRB2+PLA2G4A",0.000286690794802591,6.33857067944277e-07,6.13400977789169e-07,221
"CALR+CTSK",0.000306190922588101,-1.9690412988993e-07,-2.17853393547074e-07,222
"ALDH3A1+SOD2",0.000296572878393464,9.42840589490679e-07,9.28147499856813e-07,223
"BGLAP+PARK7",0.000172815742698562,3.1864372274093e-07,3.11728761470675e-07,224
"ITGA5+NPPA",0.00134640431475419,1.47054452936946e-06,1.35287956026797e-06,225
"AKR1D1+CTSK",0.00124834616541059,1.54018332254591e-06,1.32788859530386e-06,226
"AGTR1+CYP11B2",0.000188759643219516,-2.05648201622166e-05,-2.05740465079041e-05,227
"AURKB+ITGA5",0.00133892358240362,1.49607226551662e-06,1.3878093466646e-06,228
"GLUD1+GSTM1",0.000316524633293125,5.38447596953873e-07,5.13494633480605e-07,229
"ALDH3A1+COL1A2",0.000106714953976517,1.78884424162362e-07,1.76145714791964e-07,230
"CYP17A1+NTRK2",0.000184001002355494,3.28658708914631e-07,3.21182662910147e-07,231
"CS+NFATC1",0.000234273423658893,4.31869344619251e-07,4.20562881076059e-07,232
"BGLAP+CALR",0.000212522819823202,3.9955996877783e-07,3.88319227995204e-07,233
"CACNB4+GJA1",0.000204395351491748,3.44266107954461e-07,3.34980564842269e-07,234
"SCN2A+TYMS",0.000293925668591211,6.76905440810671e-07,6.5686821060229e-07,235
"NPPA+PLA2G4A",0.000239502036271211,4.25152589134115e-07,4.11511162701217e-07,236
"ACLY+PRKCZ",0.00136069555121343,-9.35040004312881e-08,-2.37665605085091e-07,237
"PRKAG2+PROM1",0.00138920936933329,1.79877913542015e-06,1.55753182118357e-06,238
"AGTR1+DLG1",0.000158491790552495,2.85140942968276e-07,2.79139719894239e-07,239
"RYR2+TYMS",0.000265404783407752,4.39154005937858e-07,4.2434735381125e-07,240
"NCF2+PRKCZ",0.0012858873737992,1.13781741228891e-06,1.08845482416076e-06,241
"ADCY1+HSD3B2",8.05020700317405e-05,1.34817417785094e-07,1.33747121933148e-07,242
"GCLC+SCN2A",0.000166945897347004,2.90192020968583e-07,2.83874749040791e-07,243
"RARA+RYR1",0.000285777744920668,4.25031231876538e-07,4.0646073418138e-07,244
"ACACA+PPP3CA",0.000177593990359881,3.04758602576172e-07,2.98637386264566e-07,245
"EIF2S1+GCLC",0.000212708270707629,3.28711007968607e-07,3.19728093667315e-07,246
"ALDH3A1+NTRK2",0.000186278050944733,2.70618914388621e-07,2.62856084454199e-07,247
"COL1A2+SOD2",0.000276186200783068,4.43254116411218e-07,4.33184447423685e-07,248
"APRT+RYR1",0.000162445537901124,-7.46376241700375e-07,-7.52681458160431e-07,249
"NPPA+PTGS1",0.00021806999407481,3.8119747791665e-07,3.69567943470095e-07,250
"NCOA2+NTRK2",0.000190538460207001,-6.66866782572662e-07,-6.75267991967488e-07,251
"GLUD1+RYR2",0.000234908853864568,4.14535250459203e-07,4.02168885527132e-07,252
"BAX+CTSK",0.000368447905969682,-3.72544857851764e-07,-4.06197193325575e-07,253
"DLG1+NCF2",0.000134903467211123,1.38835796748005e-07,1.35064700312881e-07,254
"CTSD+EIF2AK2",0.000213170925281836,3.90645555015112e-07,3.79328259692002e-07,255
"PPP3CA+PRKAA1",6.23678541921135e-05,-4.46904868667275e-09,-5.19259246711812e-09,256
"ADCY1+SCN2A",0.00017117753987228,-7.00336453163253e-07,-7.07219695805783e-07,257
"BGLAP+XBP1",0.00132120615089693,1.38945618965991e-06,1.25729438194e-06,258
"ACE2+NOS2",0.000121309545925374,2.30673540158044e-07,2.27384980067136e-07,259
"CS+NOS2",0.00020708032382577,3.92790690972866e-07,3.85980620243309e-07,260
"AGTR1+TYMS",0.000248422730061093,4.44319468551058e-07,4.32654369886265e-07,261
"ADRB2+RYR1",0.000240881567964313,-5.40980047314399e-07,-5.5513983521216e-07,262
"DLG1+PRKAG2",0.000299500166634603,6.17003043879016e-07,5.97618739495154e-07,263
"CS+XBP1",0.00137774977535898,1.5931513991374e-06,1.39269073273773e-06,264
"ADCY1+PTGS1",0.000187495951588068,3.42476255243973e-07,3.34622674458274e-07,265
"ACACA+DLG1",0.000225787888488371,3.48268522576411e-07,3.35871176315727e-07,266
"NPPA+XBP1",0.00130619254295439,1.45323543776499e-06,1.33935140123054e-06,267
"CALR+RARA",0.000288716082363583,7.74851033669144e-07,7.55801626950436e-07,268
"ADRB2+FKBP1A",0.00030819259809145,3.64139490560689e-07,3.4061222420334e-07,269
"AKR1D1+CTSD",0.00114912153882207,9.08386439513187e-07,7.99089807212994e-07,270
"ACE2+CALR",0.000184093580848033,1.17126767051889e-06,1.16303440178545e-06,271
"AURKB+PRKAA1",0.000102133849090302,1.88652015009616e-07,1.87318840438877e-07,272
"DLG1+GFAP",0.000271680018678722,5.54490892534787e-07,5.37747275597411e-07,273
"NR1I2+XBP1",0.0013275365533455,9.75111367651493e-07,8.34773146718426e-07,274
"GOT1+PTGS1",0.000184969231906695,1.56644646653881e-06,1.5590566906365e-06,275
"COL1A2+EIF2S1",0.000197763930368522,3.53842959266437e-07,3.47167094627565e-07,276
"CYP17A1+EIF2AK2",0.000169231225117916,2.97593481524139e-07,2.91014781272914e-07,277
"ITGA5+SLC6A4",0.00131807960505526,-6.58474797354813e-07,-7.43328060548443e-07,278
"RARA+TRPV4",0.000328712635887074,5.66180091254864e-07,5.39692202261577e-07,279
"AKR1D1+ALDH3A1",0.00110753901271643,7.98546108349285e-07,7.3257521937542e-07,280
"CS+CYP11B2",0.00031231609021587,5.33531347324256e-07,5.09318752173193e-07,281
"ACACA+ACE2",0.000210646148197879,3.80358332718878e-07,3.69938809141601e-07,282
"AURKB+GFAP",0.000262799647520073,2.55789816216989e-07,2.40556990105389e-07,283
"CALR+CTSK",0.000306190922588101,-1.9690412988993e-07,-2.17853393547074e-07,284
"AURKB+BAX",0.000252368309866635,4.14125489456296e-07,3.9980918886684e-07,285
"NR1I2+PRKAG2",0.000318677893165642,-9.82105612390427e-07,-1.00572463890281e-06,286
"ACE2+APRT",0.00014270496571489,-4.44249015352227e-08,-4.94461336320029e-08,287
"AURKB+KEAP1",0.000175049779806091,3.04680096596677e-07,2.97046164110526e-07,288
"EIF2AK2+RYR1",0.000208813324233836,3.71169901258739e-07,3.60321435910471e-07,289
"GSTM1+NFATC1",0.000230661582763525,7.98024459069957e-07,7.8698967864721e-07,290
"PRKCZ+TRPV4",0.00138841913080912,2.47896201344133e-07,6.9597027141377e-08,291
"ALDH3A1+RYR2",0.000143527911122154,2.39379805644369e-07,2.34317632963332e-07,292
"ACACA+ATF4",0.000212139835403358,3.96555560500111e-07,3.85943454528359e-07,293
"EIF2S1+PRKCZ",0.00140062523586115,1.56869382794689e-06,1.3768238589229e-06,294
"CS+CYP11B2",0.00031231609021587,5.33531347324256e-07,5.09318752173193e-07,295
"COL1A2+ITGA5",0.00129423883374968,-2.47904072825378e-08,-7.89879163187734e-08,296
"CALR+PLA2G4A",0.000248596455465488,5.9635126203883e-07,5.81415483202896e-07,297
"ATF4+PROM1",0.00126675326234416,1.54913863581463e-06,1.45273985840966e-06,298
"ACACA+BGLAP",0.000239709230984153,2.43293043600268e-07,2.29067446455566e-07,299
"PROM1+RYR1",0.00128552534005222,1.37754489482056e-06,1.25869261580203e-06,300
"AGTR1+NPPA",0.000155139934442827,-1.99926377808524e-06,-2.00519765358731e-06,301
"CTSK+TRPV4",0.000347145335915955,5.53026595184747e-07,5.23896986126537e-07,302
